query,sku,clicks,rank,num_impressions,doc_id,product_name,query_id
Maroon 5,1219261,35,2.0,97,1219261,fake,908
Married with children,3438586,18,1.0,25,3438586,fake,909
Mars needs moms,2948262,13,1.0,21,2948262,fake,910
Mastodon,3486776,19,2.0,120,3486776,fake,911
Mastodon,3486812,68,1.0,120,3486812,fake,911
Media player,2219037,13,2.0,107,2219037,fake,912
Media player,2284346,10,3.0,107,2284346,fake,912
Media player,9945474,32,1.0,107,9945474,fake,912
Metal gear solid,3166797,11,1.0,22,3166797,fake,913
Metro pcs,1792294,10,1.0,69,1792294,fake,914
Metro pcs,2181252,10,1.0,69,2181252,fake,914
Metro pcs phones,1807154,12,1.0,40,1807154,fake,915
Micro sd,2603545,55,1.0,177,2603545,fake,916
Micro sd,2731247,31,2.0,177,2731247,fake,916
Micro sd,2738295,11,4.0,177,2738295,fake,916
Micro sd,3026197,22,3.0,177,3026197,fake,916
Micro sd card,2603545,26,1.0,69,2603545,fake,917
Micro sd card,2731247,21,2.0,69,2731247,fake,917
Microphone,1493587,14,3.0,248,1493587,fake,918
Microphone,5431927,15,2.0,248,5431927,fake,918
Microphone,8427179,13,4.0,248,8427179,fake,918
Microphone,8427188,18,1.0,248,8427188,fake,918
Microphones,1493587,11,1.0,82,1493587,fake,919
Microphones,5431927,10,2.0,82,5431927,fake,919
Microsd,2603545,12,1.0,37,2603545,fake,920
Microsoft,1303056,28,1.0,64,1303056,fake,921
Microsoft office,1303056,188,1.0,464,1303056,fake,922
Microsoft office,1303065,30,4.0,464,1303065,fake,922
Microsoft office,1303083,51,3.0,464,1303083,fake,922
Microsoft office,1303092,18,5.0,464,1303092,fake,922
Microsoft office,1303108,15,6.0,464,1303108,fake,922
Microsoft office,9894452,97,2.0,464,9894452,fake,922
Microsoft office,9894461,11,7.0,464,9894461,fake,922
Microsoft office,9894504,15,6.0,464,9894504,fake,922
Microsoft office 2010,1303056,19,1.0,41,1303056,fake,923
Microsoft office 2010,9894452,16,2.0,41,9894452,fake,923
Microsoft office for mac,1303083,16,1.0,26,1303083,fake,924
Microsoft word,1054089,25,1.0,62,1054089,fake,925
Microsoft word,1303056,20,2.0,62,1303056,fake,925
Microwave,2426363,38,1.0,361,2426363,fake,926
Microwave,2622213,15,5.0,361,2622213,fake,926
Microwave,2649273,36,2.0,361,2649273,fake,926
Microwave,6963869,33,3.0,361,6963869,fake,926
Microwave,8030365,12,8.0,361,8030365,fake,926
Microwave,8803235,14,6.0,361,8803235,fake,926
Microwave,9337826,13,7.0,361,9337826,fake,926
Microwave,9419729,21,4.0,361,9419729,fake,926
Mifi,1620148,29,1.0,102,1620148,fake,927
Mifi,1685104,16,3.0,102,1685104,fake,927
Mifi,3369498,20,2.0,102,3369498,fake,927
Mifi,9919286,16,3.0,102,9919286,fake,927
Mindless behavior,3486349,38,1.0,51,3486349,fake,928
Mini display port,2343706,14,1.0,32,2343706,fake,929
Mini fridge,1931487,12,4.0,158,1931487,fake,930
Mini fridge,2678348,37,1.0,158,2678348,fake,930
Mini fridge,9723536,26,2.0,158,9723536,fake,930
Mini fridge,9723545,11,5.0,158,9723545,fake,930
Mini fridge,9723554,13,3.0,158,9723554,fake,930
Mini laptop,1853531,20,2.0,99,1853531,fake,931
Mini laptop,2738738,33,1.0,99,2738738,fake,931
Mini laptop,2754052,20,2.0,99,2754052,fake,931
Mini laptops,2738738,10,1.0,52,2738738,fake,932
Mitsubishi,1072237,10,3.0,76,1072237,fake,933
Mitsubishi,9966999,13,2.0,76,9966999,fake,933
Mitsubishi,9975609,14,1.0,76,9975609,fake,933
Mixer,7903227,17,1.0,115,7903227,fake,934
Mixer,8567687,11,3.0,115,8567687,fake,934
Mixer,9797584,12,2.0,115,9797584,fake,934
Modem,2103259,18,9.0,772,2103259,fake,935
Modem,2836657,193,1.0,772,2836657,fake,935
Modem,2847643,52,4.0,772,2847643,fake,935
Modem,3219089,31,5.0,772,3219089,fake,935
Modem,8206078,24,7.0,772,8206078,fake,935
Modem,8229044,182,2.0,772,8229044,fake,935
Modem,8360098,17,10.0,772,8360098,fake,935
Modem,8659212,15,11.0,772,8659212,fake,935
Modem,8770608,17,10.0,772,8770608,fake,935
Modem,9414671,22,8.0,772,9414671,fake,935
Modem,9856748,71,3.0,772,9856748,fake,935
Modem,9928584,10,12.0,772,9928584,fake,935
Modem,9962417,29,6.0,772,9962417,fake,935
Modems,2836657,23,1.0,110,2836657,fake,936
Modems,8229044,19,2.0,110,8229044,fake,936
Modems,9856748,13,3.0,110,9856748,fake,936
Modern family,1195958,40,2.0,129,1195958,fake,937
Modern family,1196001,13,4.0,129,1196001,fake,937
Modern family,3039173,52,1.0,129,3039173,fake,937
Modern family,3209134,18,3.0,129,3209134,fake,937
Modern family season 2,3209134,13,1.0,21,3209134,fake,938
Modern warfare,2670179,10,1.0,40,2670179,fake,939
Modern warfare 2,9276295,33,1.0,36,9276295,fake,940
Modern warfare 3,2670179,31,3.0,163,2670179,fake,941
Modern warfare 3,2884182,34,2.0,163,2884182,fake,941
Modern warfare 3,2945292,54,1.0,163,2945292,fake,941
Monitor,1422209,93,1.0,294,1422209,fake,942
Monitor,1791134,10,5.0,294,1791134,fake,942
Monitor,1804069,19,3.0,294,1804069,fake,942
Monitor,1863034,14,4.0,294,1863034,fake,942
Monitor,2596077,31,2.0,294,2596077,fake,942
Monitors,1422209,60,1.0,176,1422209,fake,943
Monitors,1804069,12,3.0,176,1804069,fake,943
Monitors,2596077,14,2.0,176,2596077,fake,943
Monopod,8657928,12,1.0,41,8657928,fake,944
Monster,9492426,12,1.0,144,9492426,fake,945
Monster,9836718,12,1.0,144,9836718,fake,945
Monster beats,9492426,10,2.0,75,9492426,fake,946
Monster beats,9836718,15,1.0,75,9836718,fake,946
Monster turbine,1114276,12,2.0,41,1114276,fake,947
Monster turbine,9311728,19,1.0,41,9311728,fake,947
Mophie,1551333,24,2.0,157,1551333,fake,948
Mophie,1776227,42,1.0,157,1776227,fake,948
Mophie,2070078,14,4.0,157,2070078,fake,948
Mophie,2070139,11,5.0,157,2070139,fake,948
Mophie,2833769,22,3.0,157,2833769,fake,948
Mortal combat,1077893,38,1.0,50,1077893,fake,949
Mortal kombat,1077893,56,1.0,92,1077893,fake,950
Motherboard,2824564,13,1.0,72,2824564,fake,951
Motherboard,9486647,12,2.0,72,9486647,fake,951
Motorola atrix,1800355,46,1.0,78,1800355,fake,952
Motorola cable modem,2836657,10,2.0,28,2836657,fake,953
Motorola cable modem,8229044,11,1.0,28,8229044,fake,953
Motorola modem,2836657,20,1.0,45,2836657,fake,954
Motorola modem,8229044,15,2.0,45,8229044,fake,954
Motorola photon,3005219,44,1.0,74,3005219,fake,955
Motorola photon,3208311,11,2.0,74,3208311,fake,955
Motorola surfboard,2836657,16,1.0,44,2836657,fake,956
Motorola surfboard,8229044,15,2.0,44,8229044,fake,956
Motorola surfboard,9962417,12,3.0,44,9962417,fake,956
Motorola triumph,2549953,100,1.0,137,2549953,fake,957
Motorola triumph,2945501,13,2.0,137,2945501,fake,957
Motorola xoom,1946197,81,1.0,151,1946197,fake,958
Motorola xoom,2103374,15,2.0,151,2103374,fake,958
Motorola zoom,1946197,28,1.0,47,1946197,fake,959
Mount,9873278,10,1.0,34,9873278,fake,960
Mouse,1016809,18,1.0,186,1016809,fake,961
Mouse,2589083,10,3.0,186,2589083,fake,961
Mouse,8632063,12,2.0,186,8632063,fake,961
Mouse,9423527,10,3.0,186,9423527,fake,961
Move,1051329,10,1.0,32,1051329,fake,962
Movies,1534442,14,1.0,111,1534442,fake,963
Movies,3247045,12,2.0,111,3247045,fake,963
Mp3,9225377,21,1.0,109,9225377,fake,964
Mp3 player,9225377,18,1.0,77,9225377,fake,965
Mw2,9276295,20,1.0,25,9276295,fake,966
Mw3,2670151,11,5.0,179,2670151,fake,967
Mw3,2670179,91,1.0,179,2670179,fake,967
Mw3,3071532,18,3.0,179,3071532,fake,967
Mw3,3104121,25,2.0,179,3104121,fake,967
Mw3,3105209,12,4.0,179,3105209,fake,967
My book live,1261572,10,1.0,21,1261572,fake,968
My passport,1251981,10,1.0,22,1251981,fake,969
N600,1208844,17,1.0,26,1208844,fake,970
NBA 2k12,2978363,82,1.0,106,2978363,fake,971
NBA 2k12,2989186,10,2.0,106,2989186,fake,971
NCAA 12,2340414,49,1.0,52,2340414,fake,972
NCAA football 12,2340414,32,1.0,35,2340414,fake,973
NCIS,2965117,16,1.0,43,2965117,fake,974
NHL 12,2807054,69,1.0,80,2807054,fake,975
Naga,9549991,16,1.0,36,9549991,fake,976
Nano,1161725,34,1.0,62,1161725,fake,977
Navigation,1089764,11,1.0,69,1089764,fake,978
Nba 2k12,2978363,17,1.0,25,2978363,fake,979
Ncaa 12,2340414,16,1.0,20,2340414,fake,980
Ncis,2965117,30,1.0,76,2965117,fake,981
Need for speed,1032403,18,1.0,46,1032403,fake,982
Need for speed,2675059,12,2.0,46,2675059,fake,982
Needtobreathe,3301168,22,1.0,29,3301168,fake,983
Neighborhoods,3511206,27,1.0,38,3511206,fake,984
Net book,2738738,10,1.0,58,2738738,fake,985
Netbook,1146486,12,14.0,920,1146486,fake,986
Netbook,1623912,13,13.0,920,1623912,fake,986
Netbook,1853531,166,2.0,920,1853531,fake,986
Netbook,2660188,20,9.0,920,2660188,fake,986
Netbook,2670819,12,14.0,920,2670819,fake,986
Netbook,2738738,202,1.0,920,2738738,fake,986
Netbook,2754052,73,3.0,920,2754052,fake,986
Netbook,2845071,50,4.0,920,2845071,fake,986
Netbook,2947218,15,12.0,920,2947218,fake,986
Netbook,2969477,45,6.0,920,2969477,fake,986
Netbook,2971078,25,7.0,920,2971078,fake,986
Netbook,3072125,19,10.0,920,3072125,fake,986
Netbook,3167305,16,11.0,920,3167305,fake,986
Netbook,3301735,10,15.0,920,3301735,fake,986
Netbook,3503155,47,5.0,920,3503155,fake,986
Netbook,9755322,22,8.0,920,9755322,fake,986
Netbooks,1853531,53,1.0,266,1853531,fake,987
Netbooks,2738738,49,2.0,266,2738738,fake,987
Netbooks,2754052,23,3.0,266,2754052,fake,987
Netbooks,2845071,15,4.0,266,2845071,fake,987
Netbooks,9755322,13,5.0,266,9755322,fake,987
Netflix,1233058,30,1.0,78,1233058,fake,988
Netgear,1208844,26,2.0,188,1208844,fake,989
Netgear,2733324,10,4.0,188,2733324,fake,989
Netgear,8998506,16,3.0,188,8998506,fake,989
Netgear,9826287,33,1.0,188,9826287,fake,989
Netgear n600,1208844,23,1.0,35,1208844,fake,990
Netgear router,1208844,12,1.0,55,1208844,fake,991
Netgear router,9331403,10,2.0,55,9331403,fake,991
Netgear router,9826287,10,2.0,55,9826287,fake,991
Network card,3863251,10,2.0,33,3863251,fake,992
Network card,8350802,13,1.0,33,8350802,fake,992
Nevermind,3511215,54,1.0,95,3511215,fake,993
Nevermind,3511242,15,2.0,95,3511242,fake,993
Nex 5,1598942,10,1.0,30,1598942,fake,994
Nexus,2356115,18,1.0,37,2356115,fake,995
Nexus s,1484107,15,3.0,101,1484107,fake,996
Nexus s,2300417,34,2.0,101,2300417,fake,996
Nexus s,2356115,36,1.0,101,2356115,fake,996
Nightmare before Christmas,1255905,10,2.0,46,1255905,fake,997
Nightmare before Christmas,3075052,22,1.0,46,3075052,fake,997
Nightmare on elm street,3566993,11,1.0,40,3566993,fake,998
Nike,1259383,10,4.0,86,1259383,fake,999
Nike,2843064,17,2.0,86,2843064,fake,999
Nike,8033629,12,3.0,86,8033629,fake,999
Nike,9401408,37,1.0,86,9401408,fake,999
Nike plus,9401408,15,1.0,26,9401408,fake,1000
Nike+,9401408,10,1.0,24,9401408,fake,1001
Nikita,2916194,13,1.0,21,2916194,fake,1002
Nikon,1222817,96,2.0,719,1222817,fake,1003
Nikon,1222844,12,10.0,719,1222844,fake,1003
Nikon,1230707,25,7.0,719,1230707,fake,1003
Nikon,1977039,27,6.0,719,1977039,fake,1003
Nikon,1978038,12,10.0,719,1978038,fake,1003
Nikon,1978047,28,5.0,719,1978047,fake,1003
Nikon,1987084,19,8.0,719,1987084,fake,1003
Nikon,1989073,78,3.0,719,1989073,fake,1003
Nikon,2049039,139,1.0,719,2049039,fake,1003
Nikon,2053563,13,9.0,719,2053563,fake,1003
Nikon,8565368,10,11.0,719,8565368,fake,1003
Nikon,9456803,62,4.0,719,9456803,fake,1003
Nikon 3100,1222817,33,1.0,50,1222817,fake,1004
Nikon 5100,1989073,25,1.0,52,1989073,fake,1005
Nikon D3000,9456803,14,1.0,20,9456803,fake,1006
Nikon D3100,1222817,23,1.0,39,1222817,fake,1007
Nikon D5100,1989073,13,1.0,35,1989073,fake,1008
Nikon D7000,1230707,16,1.0,27,1230707,fake,1009
Nikon D90,8975184,15,1.0,26,8975184,fake,1010
Nikon camera,1222817,18,2.0,153,1222817,fake,1011
Nikon camera,1977039,11,4.0,153,1977039,fake,1011
Nikon camera,1989073,14,3.0,153,1989073,fake,1011
Nikon camera,2049039,31,1.0,153,2049039,fake,1011
Nikon camera,9456803,14,3.0,153,9456803,fake,1011
Nikon cameras,2049039,16,1.0,64,2049039,fake,1012
Nikon coolpix,1987084,17,2.0,118,1987084,fake,1013
Nikon coolpix,2049039,26,1.0,118,2049039,fake,1013
Nikon coolpix p500,1978047,16,1.0,29,1978047,fake,1014
Nikon d300,9456803,12,1.0,24,9456803,fake,1015
Nikon d3000,9456803,101,1.0,117,9456803,fake,1016
Nikon d3100,1222817,169,1.0,227,1222817,fake,1017
Nikon d5000,9311755,10,1.0,32,9311755,fake,1018
Nikon d5100,1989073,97,1.0,217,1989073,fake,1019
Nikon d5100,2553883,45,2.0,217,2553883,fake,1019
Nikon d700,8928985,16,1.0,28,8928985,fake,1020
Nikon d7000,1230707,97,1.0,193,1230707,fake,1021
Nikon d7000,1486469,33,2.0,193,1486469,fake,1021
Nikon d90,8975184,56,1.0,104,8975184,fake,1022
Nikon d90,9856675,15,2.0,104,9856675,fake,1022
Nikon dslr,1222817,11,1.0,40,1222817,fake,1023
Nikon flash,2255056,11,1.0,22,2255056,fake,1024
Nikon l120,2049039,37,1.0,43,2049039,fake,1025
Nikon lens,1230528,10,2.0,86,1230528,fake,1026
Nikon lens,8565368,15,1.0,86,8565368,fake,1026
Nikon p500,1978047,31,1.0,45,1978047,fake,1027
Nikon s8100,1222844,17,1.0,21,1222844,fake,1028
Nikon s9100,1977039,20,1.0,35,1977039,fake,1029
Nintendo 3DS,1824267,13,1.0,47,1824267,fake,1030
Nintendo 3ds,1824258,31,2.0,225,1824258,fake,1031
Nintendo 3ds,1824267,67,1.0,225,1824267,fake,1031
Nintendo 3ds,1974633,12,4.0,225,1974633,fake,1031
Nintendo 3ds,1988047,31,2.0,225,1988047,fake,1031
Nintendo 3ds,2582044,18,3.0,225,2582044,fake,1031
Nintendo ds,1260403,16,3.0,133,1260403,fake,1032
Nintendo ds,1824258,17,2.0,133,1824258,fake,1032
Nintendo ds,1824267,30,1.0,133,1824267,fake,1032
Nintendo ds,1988047,12,4.0,133,1988047,fake,1032
Nintendo dsi,1034769,24,1.0,71,1034769,fake,1033
Nintendo dsi,9503584,12,2.0,71,9503584,fake,1033
Nintendo dsi xl,1034769,10,1.0,27,1034769,fake,1034
Nintendo wii,2539739,22,1.0,69,2539739,fake,1035
Nirvana,3511057,44,2.0,310,3511057,fake,1036
Nirvana,3511215,169,1.0,310,3511215,fake,1036
Nirvana,3511242,13,3.0,310,3511242,fake,1036
Nirvana,9644618,13,3.0,310,9644618,fake,1036
Nirvana nevermind,3511215,35,1.0,61,3511215,fake,1037
No more heroes,2688083,29,1.0,32,2688083,fake,1038
Noise canceling headphones,8964855,15,1.0,55,8964855,fake,1039
Nook,1230843,11,4.0,766,1230843,fake,1040
Nook,1445624,11,4.0,766,1445624,fake,1040
Nook,1517163,301,1.0,766,1517163,fake,1040
Nook,2506119,41,3.0,766,2506119,fake,1040
Nook,2836702,292,2.0,766,2836702,fake,1040
Nook color,1517163,130,1.0,192,1517163,fake,1041
Nook color,2506119,11,2.0,192,2506119,fake,1041
Norton,1265675,17,2.0,113,1265675,fake,1042
Norton,1520158,44,1.0,113,1520158,fake,1042
Norton,2086054,10,4.0,113,2086054,fake,1042
Norton,2086072,15,3.0,113,2086072,fake,1042
Norton 360,2086054,23,1.0,37,2086054,fake,1043
Norton 360,2086072,10,2.0,37,2086072,fake,1043
Norton antivirus,1520158,11,1.0,23,1520158,fake,1044
Notebook,1853531,16,2.0,160,1853531,fake,1045
Notebook,2738738,30,1.0,160,2738738,fake,1045
Notebook,2845071,11,3.0,160,2845071,fake,1045
Notebook,2969477,10,4.0,160,2969477,fake,1045
Notebook,2971078,10,4.0,160,2971078,fake,1045
Numark,9797584,31,1.0,86,9797584,fake,1046
Nvidia,2146823,11,2.0,84,2146823,fake,1047
Nvidia,2375089,12,1.0,84,2375089,fake,1047
Oblivion,2678505,41,1.0,65,2678505,fake,1048
Office,1303056,21,1.0,55,1303056,fake,1049
Office for Mac,1303083,19,1.0,29,1303083,fake,1050
Office for mac,1303083,10,1.0,20,1303083,fake,1051
Olympus,2207078,10,2.0,155,2207078,fake,1052
Olympus,2424259,12,1.0,155,2424259,fake,1052
Olympus,2431738,10,2.0,155,2431738,fake,1052
Olympus,9769158,12,1.0,155,9769158,fake,1052
Olympus pen,9769158,18,1.0,39,9769158,fake,1053
On star,1231306,11,1.0,30,1231306,fake,1054
One tree hill,1035243,17,1.0,58,1035243,fake,1055
Onkyo,2583835,21,1.0,102,2583835,fake,1056
Onkyo,2872102,11,3.0,102,2872102,fake,1056
Onkyo,2872111,15,2.0,102,2872111,fake,1056
Ooma,9511405,18,1.0,22,9511405,fake,1057
Opeth,3301186,43,1.0,71,3301186,fake,1058
Opeth,3301362,17,2.0,71,3301362,fake,1058
Optical audio cable,9699131,10,1.0,21,9699131,fake,1059
Optical cable,9543782,25,1.0,73,9543782,fake,1060
Optical cable,9699131,20,2.0,73,9699131,fake,1060
Optimus,1879739,15,1.0,28,1879739,fake,1061
Otter box,2128054,31,3.0,460,2128054,fake,1062
Otter box,2193775,10,8.0,460,2193775,fake,1062
Otter box,2193784,64,1.0,460,2193784,fake,1062
Otter box,2193802,10,8.0,460,2193802,fake,1062
Otter box,2193811,13,5.0,460,2193811,fake,1062
Otter box,2193848,15,4.0,460,2193848,fake,1062
Otter box,2193866,13,5.0,460,2193866,fake,1062
Otter box,2193884,12,6.0,460,2193884,fake,1062
Otter box,2266061,31,3.0,460,2266061,fake,1062
Otter box,2266089,11,7.0,460,2266089,fake,1062
Otter box,2532266,46,2.0,460,2532266,fake,1062
Otter box,2589505,46,2.0,460,2589505,fake,1062
Otterbox,2128054,35,5.0,592,2128054,fake,1063
Otterbox,2193784,76,1.0,592,2193784,fake,1063
Otterbox,2193811,14,9.0,592,2193811,fake,1063
Otterbox,2193848,14,9.0,592,2193848,fake,1063
Otterbox,2193857,10,12.0,592,2193857,fake,1063
Otterbox,2193866,11,11.0,592,2193866,fake,1063
Otterbox,2193884,21,6.0,592,2193884,fake,1063
Otterbox,2193893,16,7.0,592,2193893,fake,1063
Otterbox,2193902,10,12.0,592,2193902,fake,1063
Otterbox,2266061,61,3.0,592,2266061,fake,1063
Otterbox,2266089,15,8.0,592,2266089,fake,1063
Otterbox,2266098,12,10.0,592,2266098,fake,1063
Otterbox,2532266,58,4.0,592,2532266,fake,1063
Otterbox,2589505,67,2.0,592,2589505,fake,1063
Otterbox,2614108,15,8.0,592,2614108,fake,1063
Otterbox iPhone 4,2128054,10,1.0,99,2128054,fake,1064
Otterbox iPhone 4,2266061,10,1.0,99,2266061,fake,1064
Outdoor speakers,2067044,14,3.0,143,2067044,fake,1065
Outdoor speakers,7682769,18,2.0,143,7682769,fake,1065
Outdoor speakers,8278124,24,1.0,143,8278124,fake,1065
Outdoor speakers,9426089,10,4.0,143,9426089,fake,1065
P500,1978047,17,1.0,26,1978047,fake,1066
PS3,3061302,42,1.0,90,3061302,fake,1067
PS3 console,3061302,19,1.0,25,3061302,fake,1068
PSP,9175082,18,1.0,61,9175082,fake,1069
Panasonic,2120201,12,2.0,181,2120201,fake,1070
Panasonic,2125233,13,1.0,181,2125233,fake,1070
Panasonic 3d glasses,3207163,13,2.0,41,3207163,fake,1071
Panasonic 3d glasses,9961858,17,1.0,41,9961858,fake,1071
Panasonic plasma,2120195,10,2.0,77,2120195,fake,1072
Panasonic plasma,2120201,23,1.0,77,2120201,fake,1072
Panasonic tv,2125233,12,1.0,47,2125233,fake,1073
Pandigital,3016109,14,2.0,79,3016109,fake,1074
Pandigital,3016127,52,1.0,79,3016127,fake,1074
Parallels,3140113,12,1.0,22,3140113,fake,1075
Parenthood,2871121,12,1.0,22,2871121,fake,1076
Parks and recreation,3142148,26,1.0,40,3142148,fake,1077
Parrot,8399896,11,1.0,44,8399896,fake,1078
Passport,1251981,15,1.0,33,1251981,fake,1079
Paul,2871185,27,1.0,56,2871185,fake,1080
Pearl jam,3436154,28,1.0,53,3436154,fake,1081
Pes 2012,3152321,47,1.0,59,3152321,fake,1082
Phineas and ferb,2948456,18,1.0,43,2948456,fake,1083
Phones,1768561,28,1.0,237,1768561,fake,1084
Phones,2300417,10,2.0,237,2300417,fake,1084
Phonte,3477135,34,1.0,41,3477135,fake,1085
Photo printer,1525426,14,1.0,31,1525426,fake,1086
Photon,3005219,50,1.0,79,3005219,fake,1087
Photoshop,1006357,16,4.0,162,1006357,fake,1088
Photoshop,1228984,27,3.0,162,1228984,fake,1088
Photoshop,1229037,16,4.0,162,1229037,fake,1088
Photoshop,1323111,28,2.0,162,1323111,fake,1088
Photoshop,1323148,43,1.0,162,1323148,fake,1088
Piano,9311586,25,1.0,91,9311586,fake,1089
Piano,9619225,10,2.0,91,9619225,fake,1089
Piano keyboard,9962766,10,1.0,44,9962766,fake,1090
Picture frame,1635186,14,1.0,36,1635186,fake,1091
Pink Floyd,3144049,12,3.0,119,3144049,fake,1092
Pink Floyd,3144164,15,2.0,119,3144164,fake,1092
Pink Floyd,3474086,16,1.0,119,3474086,fake,1092
Pink floyd,3144164,16,1.0,67,3144164,fake,1093
Pink laptop,1648231,21,1.0,45,1648231,fake,1094
Pink laptops,1648231,10,1.0,22,1648231,fake,1095
Pioneer,1733053,27,1.0,346,1733053,fake,1096
Pioneer,1733099,11,8.0,346,1733099,fake,1096
Pioneer,1750059,21,3.0,346,1750059,fake,1096
Pioneer,1750068,12,7.0,346,1750068,fake,1096
Pioneer,1752039,19,5.0,346,1752039,fake,1096
Pioneer,1799109,12,7.0,346,1799109,fake,1096
Pioneer,2034199,14,6.0,346,2034199,fake,1096
Pioneer,2781122,20,4.0,346,2781122,fake,1096
Pioneer,2822318,24,2.0,346,2822318,fake,1096
Pioneer,9846526,14,6.0,346,9846526,fake,1096
Pioneer,9955462,10,9.0,346,9955462,fake,1096
Pioneer app radio,2781122,17,1.0,23,2781122,fake,1097
Pirates of the caribbean,3158528,11,1.0,32,3158528,fake,1098
Pirates of the carribean,3158528,11,1.0,33,3158528,fake,1099
Pistol annies,3541445,28,1.0,28,3541445,fake,1100
Pitbull,2768134,10,1.0,25,2768134,fake,1101
Planet earth,8289951,14,1.0,29,8289951,fake,1102
Planet of the apes,4551504,10,4.0,114,4551504,fake,1103
Planet of the apes,7697977,25,1.0,114,7697977,fake,1103
Planet of the apes,9092821,24,2.0,114,9092821,fake,1103
Planet of the apes,9100545,11,3.0,114,9100545,fake,1103
Planet of the apes,14886368,11,3.0,114,14886368,fake,1103
Plantronics,9443863,11,1.0,54,9443863,fake,1104
Plasma,2691053,10,2.0,109,2691053,fake,1105
Plasma,9748831,17,1.0,109,9748831,fake,1105
Plasma tv,2691053,12,2.0,90,2691053,fake,1106
Plasma tv,9748831,17,1.0,90,9748831,fake,1106
Play book,2265381,29,1.0,54,2265381,fake,1107
Play book,2387041,11,2.0,54,2387041,fake,1107
Play station,3061302,15,1.0,38,3061302,fake,1108
Play station 3,3061302,65,1.0,120,3061302,fake,1109
Play station 3,3061366,13,2.0,120,3061366,fake,1109
Play station 3 console,3061302,20,1.0,27,3061302,fake,1110
PlayStation 3,3061302,30,1.0,58,3061302,fake,1111
Playbook,2265381,259,1.0,499,2265381,fake,1112
Playbook,2387032,26,4.0,499,2387032,fake,1112
Playbook,2387041,49,3.0,499,2387041,fake,1112
Playbook,2842056,112,2.0,499,2842056,fake,1112
Playstation,3061302,52,1.0,128,3061302,fake,1113
Playstation,3061366,14,2.0,128,3061366,fake,1113
Playstation 3,2013927,10,5.0,608,2013927,fake,1114
Playstation 3,2891051,19,4.0,608,2891051,fake,1114
Playstation 3,3061302,334,1.0,608,3061302,fake,1114
Playstation 3,3061366,70,2.0,608,3061366,fake,1114
Playstation 3,8208389,10,5.0,608,8208389,fake,1114
Playstation 3,9902392,39,3.0,608,9902392,fake,1114
Playstation 3 console,3061302,161,1.0,234,3061302,fake,1115
Playstation 3 console,3061366,39,2.0,234,3061366,fake,1115
Playstation console,3061302,11,1.0,21,3061302,fake,1116
Playstation headset,3158734,19,1.0,24,3158734,fake,1117
Playstation move,1051329,40,1.0,91,1051329,fake,1118
Playstation move,3061366,11,2.0,91,3061366,fake,1118
